assembly_id,assembly_type,role,product_code,required,relation_source,confidence,installation_surface,reference_resolved,notes
bathtub:15847T-0,BATHTUB,bathtub,15847T-0,true,explicit_catalogue,1.0,,true,Role supported by category=Wellness; subcategory=Drop-in Bathtubs.
bathtub:5373IN-0,BATHTUB,required_component,inRiver_1730109,true,kohler_api,1.0,,false,Explicit required_components reference; unresolved references are retained without product mapping.
bathtub:2661IN-0,BATHTUB,bathtub,2661IN-0,true,explicit_catalogue,1.0,counter,true,Role supported by category=Basin Area; subcategory=Vessel Basin.
bathtub:25318IN-0,BATHTUB,bathtub,25318IN-0,true,explicit_catalogue,1.0,counter,true,Role supported by category=Basin Area; subcategory=Vessel Basin.
bathtub:25318IN-0,BATHTUB,required_component,inRiver_1482653,true,kohler_api,1.0,,false,Explicit required_components reference; unresolved references are retained without product mapping.
bathtub:25318IN-0,BATHTUB,required_component,inRiver_1730109,true,kohler_api,1.0,,false,Explicit required_components reference; unresolved references are retained without product mapping.
bathtub:25316IN-0,BATHTUB,bathtub,25316IN-0,true,explicit_catalogue,1.0,counter,true,Role supported by category=Basin Area; subcategory=Vessel Basin.
bathtub:25316IN-0,BATHTUB,required_component,inRiver_1482653,true,kohler_api,1.0,,false,Explicit required_components reference; unresolved references are retained without product mapping.
bathtub:25316IN-0,BATHTUB,required_component,inRiver_1730109,true,kohler_api,1.0,,false,Explicit required_components reference; unresolved references are retained without product mapping.
faucet:29024IN-1-0,FAUCET,basin_faucet,29024IN-1-0,true,explicit_catalogue,1.0,,true,Role supported by category=Basin Area; subcategory=Vessel Basin.
bathtub:75374IN-1-0,BATHTUB,bathtub,75374IN-1-0,true,explicit_catalogue,1.0,counter,true,Role supported by category=Basin Area; subcategory=Vessel Basin.
bathtub:75374IN-1-0,BATHTUB,required_component,inRiver_1482653,true,kohler_api,1.0,,false,Explicit required_components reference; unresolved references are retained without product mapping.
bathtub:75374IN-1-0,BATHTUB,required_component,inRiver_1730109,true,kohler_api,1.0,,false,Explicit required_components reference; unresolved references are retained without product mapping.
basin:90011T-0,BASIN,basin,90011T-0,true,explicit_catalogue,1.0,,true,Role supported by category=Basin Area; subcategory=Vessel Basin.
faucet:31343IN-SS-0,FAUCET,basin_faucet,31343IN-SS-0,true,explicit_catalogue,1.0,,true,Role supported by category=Basin Area; subcategory=Vessel Basin.
bathtub:75375IN-0,BATHTUB,bathtub,75375IN-0,true,explicit_catalogue,1.0,counter,true,Role supported by category=Basin Area; subcategory=Vessel Basin.
bathtub:75375IN-0,BATHTUB,required_component,inRiver_1482653,true,kohler_api,1.0,,false,Explicit required_components reference; unresolved references are retained without product mapping.
bathtub:75375IN-0,BATHTUB,required_component,inRiver_1730109,true,kohler_api,1.0,,false,Explicit required_components reference; unresolved references are retained without product mapping.
bathtub:28784IN-0,BATHTUB,bathtub,28784IN-0,true,explicit_catalogue,1.0,counter,true,Role supported by category=Basin Area; subcategory=Vessel Basin.
bathtub:28784IN-0,BATHTUB,required_component,inRiver_1730109,true,kohler_api,1.0,,false,Explicit required_components reference; unresolved references are retained without product mapping.
bathtub:28784IN-0,BATHTUB,required_component,inRiver_3086862,true,kohler_api,1.0,,false,Explicit required_components reference; unresolved references are retained without product mapping.
bathtub:28783IN-0,BATHTUB,bathtub,28783IN-0,true,explicit_catalogue,1.0,counter,true,Role supported by category=Basin Area; subcategory=Vessel Basin.
bathtub:28783IN-0,BATHTUB,required_component,inRiver_1730109,true,kohler_api,1.0,,false,Explicit required_components reference; unresolved references are retained without product mapping.
bathtub:28783IN-0,BATHTUB,required_component,inRiver_3086862,true,kohler_api,1.0,,false,Explicit required_components reference; unresolved references are retained without product mapping.
bathtub:21060IN-0,BATHTUB,bathtub,21060IN-0,true,explicit_catalogue,1.0,,true,Role supported by category=Basin Area; subcategory=Vessel Basin.
bathtub:31347IN-0,BATHTUB,bathtub,31347IN-0,true,explicit_catalogue,1.0,,true,Role supported by category=Basin Area; subcategory=Vessel Basin.
bathtub:31347IN-0,BATHTUB,required_component,inRiver_2312522,true,kohler_api,1.0,,false,Explicit required_components reference; unresolved references are retained without product mapping.
bathtub:31347IN-0,BATHTUB,required_component,inRiver_3128234,true,kohler_api,1.0,,false,Explicit required_components reference; unresolved references are retained without product mapping.
bathtub:76600IN-0,BATHTUB,bathtub,76600IN-0,true,explicit_catalogue,1.0,counter,true,Role supported by category=Basin Area; subcategory=Vessel Basin.
bathtub:7799IN-FDL-0,BATHTUB,bathtub,7799IN-FDL-0,true,explicit_catalogue,1.0,,true,Role supported by category=Basin Area; subcategory=Vessel Basin.
bathtub:7799IN-FDL-0,BATHTUB,required_component,inRiver_1482653,true,kohler_api,1.0,,false,Explicit required_components reference; unresolved references are retained without product mapping.
bathtub:7799IN-FDL-0,BATHTUB,required_component,inRiver_1730109,true,kohler_api,1.0,,false,Explicit required_components reference; unresolved references are retained without product mapping.
bathtub:20704-0,BATHTUB,bathtub,20704-0,true,explicit_catalogue,1.0,,true,Role supported by category=Basin Area; subcategory=Vessel Basin.
bathtub:20704-0,BATHTUB,required_component,inRiver_1933656,true,kohler_api,1.0,,false,Explicit required_components reference; unresolved references are retained without product mapping.
bathtub:20704-0,BATHTUB,required_component,inRiver_232048,true,kohler_api,1.0,,false,Explicit required_components reference; unresolved references are retained without product mapping.
bathtub:20704-0,BATHTUB,required_component,inRiver_244082,true,kohler_api,1.0,,false,Explicit required_components reference; unresolved references are retained without product mapping.
bathtub:20703-0,BATHTUB,bathtub,20703-0,true,explicit_catalogue,1.0,,true,Role supported by category=Basin Area; subcategory=Vessel Basin.
bathtub:20703-0,BATHTUB,required_component,inRiver_200827,true,kohler_api,1.0,,false,Explicit required_components reference; unresolved references are retained without product mapping.
bathtub:20703-0,BATHTUB,required_component,inRiver_1933656,true,kohler_api,1.0,,false,Explicit required_components reference; unresolved references are retained without product mapping.
bathtub:34251IN-0,BATHTUB,bathtub,34251IN-0,true,explicit_catalogue,1.0,,true,Role supported by category=Basin Area; subcategory=Vessel Basin.
bathtub:30506IN-1-0,BATHTUB,bathtub,30506IN-1-0,true,explicit_catalogue,1.0,,true,Role supported by category=Basin Area; subcategory=Vessel Basin.
basin:C60,BASIN,basin,C60,true,explicit_catalogue,1.0,,true,Role supported by category=Basin Area; subcategory=Vessel Basin.
basin:C60,BASIN,required_component,inRiver_1482653,true,kohler_api,1.0,,false,Explicit required_components reference; unresolved references are retained without product mapping.
basin:C60,BASIN,required_component,inRiver_1730109,true,kohler_api,1.0,,false,Explicit required_components reference; unresolved references are retained without product mapping.
toilet:26998IN-0,TOILET,toilet_bowl,26998IN-0,true,explicit_catalogue,1.0,,true,Role supported by category=Toilet Area; subcategory=Wall Hung Toilets.
toilet:32410IN-0,TOILET,toilet_bowl,32410IN-0,true,explicit_catalogue,1.0,,true,Role supported by category=Toilet Area; subcategory=Wall Hung Toilets.
toilet:29150IN-0,TOILET,toilet_bowl,29150IN-0,true,explicit_catalogue,1.0,,true,Role supported by category=Toilet Area; subcategory=Wall Hung Toilets.
toilet:29171IN-S-0,TOILET,toilet_bowl,29171IN-S-0,true,explicit_catalogue,1.0,,true,Role supported by category=Toilet Area; subcategory=Wall Hung Toilets.
toilet:29174IN-S-0,TOILET,toilet_bowl,29174IN-S-0,true,explicit_catalogue,1.0,,true,Role supported by category=Toilet Area; subcategory=Wall Hung Toilets.
toilet:20217IN-S-0,TOILET,toilet_bowl,20217IN-S-0,true,explicit_catalogue,1.0,,true,Role supported by category=Toilet Area; subcategory=Wall Hung Toilets.
toilet:20217IN-S-0,TOILET,required_component,inRiver_1336387,true,kohler_api,1.0,,false,Explicit required_components reference; unresolved references are retained without product mapping.
toilet:30438IN-0,TOILET,toilet_bowl,30438IN-0,true,explicit_catalogue,1.0,,true,Role supported by category=Toilet Area; subcategory=Wall Hung Toilets.
toilet:26994IN-0,TOILET,toilet_bowl,26994IN-0,true,explicit_catalogue,1.0,,true,Role supported by category=Toilet Area; subcategory=Wall Hung Toilets.
toilet:75708IN-SS-0,TOILET,toilet_bowl,75708IN-SS-0,true,explicit_catalogue,1.0,,true,Role supported by category=Toilet Area; subcategory=Wall Hung Toilets.
toilet:75708IN-DGS,TOILET,toilet_bowl,75708IN-DGS,true,explicit_catalogue,1.0,,true,Role supported by category=Toilet Area; subcategory=Wall Hung Toilets.
toilet:72987IN-SR-0,TOILET,toilet_bowl,72987IN-SR-0,true,explicit_catalogue,1.0,,true,Role supported by category=Toilet Area; subcategory=Wall Hung Toilets.
toilet:18132IN-2SP-0,TOILET,toilet_bowl,18132IN-2SP-0,true,explicit_catalogue,1.0,,true,Role supported by category=Toilet Area; subcategory=Wall Hung Toilets.
toilet:27902IN-SS-0,TOILET,toilet_bowl,27902IN-SS-0,true,explicit_catalogue,1.0,,true,Role supported by category=Toilet Area; subcategory=Wall Hung Toilets.
toilet:18133IN-SS-0,TOILET,toilet_bowl,18133IN-SS-0,true,explicit_catalogue,1.0,,true,Role supported by category=Toilet Area; subcategory=Wall Hung Toilets.
toilet:18133IN-2SS-0,TOILET,toilet_bowl,18133IN-2SS-0,true,explicit_catalogue,1.0,,true,Role supported by category=Toilet Area; subcategory=Wall Hung Toilets.
toilet:6321IN-SS-0,TOILET,toilet_bowl,6321IN-SS-0,true,explicit_catalogue,1.0,,true,Role supported by category=Toilet Area; subcategory=Wall Hung Toilets.
toilet:18132IN-2SR-0,TOILET,toilet_bowl,18132IN-2SR-0,true,explicit_catalogue,1.0,,true,Role supported by category=Toilet Area; subcategory=Wall Hung Toilets.
toilet:27903IN-WRGD-0,TOILET,toilet_bowl,27903IN-WRGD-0,true,explicit_catalogue,1.0,,true,Role supported by category=Toilet Area; subcategory=Wall Hung Toilets.
toilet:26994IN-HB1,TOILET,toilet_bowl,26994IN-HB1,true,explicit_catalogue,1.0,,true,Role supported by category=Toilet Area; subcategory=Wall Hung Toilets.
toilet:18131IN-S-7,TOILET,toilet_bowl,18131IN-S-7,true,explicit_catalogue,1.0,,true,Role supported by category=Toilet Area; subcategory=Wall Hung Toilets.
toilet:6098IN-SR-0,TOILET,toilet_seat,6098IN-SR-0,true,explicit_catalogue,1.0,,true,Role supported by category=Toilet Area; subcategory=Wall Hung Toilets.
toilet:33677IN-0,TOILET,toilet_seat,33677IN-0,true,explicit_catalogue,1.0,,true,Role supported by category=Toilet Area; subcategory=Wall Hung Toilets.
toilet:38785IN-0,TOILET,toilet_bowl,38785IN-0,true,explicit_catalogue,1.0,,true,Role supported by category=Toilet Area; subcategory=Wall Hung Toilets.
toilet:38785IN-0,TOILET,required_component,inRiver_1336387,true,kohler_api,1.0,,false,Explicit required_components reference; unresolved references are retained without product mapping.
toilet:27792IN-0,TOILET,toilet_seat,27792IN-0,true,explicit_catalogue,1.0,,true,Role supported by category=Toilet Area; subcategory=Wall Hung Toilets.
toilet:99992IN-0,TOILET,bidet_seat,99992IN-0,true,explicit_catalogue,1.0,,true,Role supported by category=Toilet Area; subcategory=Wall Hung Toilets.
toilet:27791IN-WAF-0,TOILET,toilet_bowl,27791IN-WAF-0,true,explicit_catalogue,1.0,,true,Role supported by category=Toilet Area; subcategory=Wall Hung Toilets.
toilet:18131IN-S-0,TOILET,toilet_bowl,18131IN-S-0,true,explicit_catalogue,1.0,,true,Role supported by category=Toilet Area; subcategory=Wall Hung Toilets.
toilet:EC42639IN-HC-0,TOILET,toilet_bowl,EC42639IN-HC-0,true,explicit_catalogue,1.0,,true,Role supported by category=Toilet Area; subcategory=Wall Hung Toilets.
toilet:6098IN-S-K4,TOILET,toilet_bowl,6098IN-S-K4,true,explicit_catalogue,1.0,,true,Role supported by category=Toilet Area; subcategory=Wall Hung Toilets.
toilet:21748IN-HB1,TOILET,toilet_bowl,21748IN-HB1,true,explicit_catalogue,1.0,,true,Role supported by category=Toilet Area; subcategory=Wall Hung Toilets.
bathtub:31461IN-0,BATHTUB,bathtub,31461IN-0,true,explicit_catalogue,1.0,wall_mount,true,Role supported by category=Basin Area; subcategory=Wall Mount Basin.
bathtub:5583IN-1WH-0,BATHTUB,bathtub,5583IN-1WH-0,true,explicit_catalogue,1.0,wall_mount,true,Role supported by category=Basin Area; subcategory=Wall Mount Basin.
bathtub:31458IN-0,BATHTUB,bathtub,31458IN-0,true,explicit_catalogue,1.0,wall_mount,true,Role supported by category=Basin Area; subcategory=Wall Mount Basin.
bathtub:31458IN-0,BATHTUB,required_component,inRiver_558305,true,kohler_api,1.0,,false,Explicit required_components reference; unresolved references are retained without product mapping.
bathtub:31458IN-0,BATHTUB,required_component,inRiver_1730109,true,kohler_api,1.0,,false,Explicit required_components reference; unresolved references are retained without product mapping.
bathtub:31460IN-0,BATHTUB,bathtub,31460IN-0,true,explicit_catalogue,1.0,wall_mount,true,Role supported by category=Basin Area; subcategory=Wall Mount Basin.
bathtub:31460IN-0,BATHTUB,required_component,inRiver_558305,true,kohler_api,1.0,,false,Explicit required_components reference; unresolved references are retained without product mapping.
bathtub:31460IN-0,BATHTUB,required_component,inRiver_1730109,true,kohler_api,1.0,,false,Explicit required_components reference; unresolved references are retained without product mapping.
bathtub:30520IN-0,BATHTUB,bathtub,30520IN-0,true,explicit_catalogue,1.0,wall_mount,true,Role supported by category=Basin Area; subcategory=Wall Mount Basin.
basin:C63,BASIN,basin,C63,true,explicit_catalogue,1.0,,true,Role supported by category=Basin Area; subcategory=Wall Mount Basin.
basin:C63,BASIN,required_component,inRiver_1482653,true,kohler_api,1.0,,false,Explicit required_components reference; unresolved references are retained without product mapping.
basin:C63,BASIN,required_component,inRiver_1730109,true,kohler_api,1.0,,false,Explicit required_components reference; unresolved references are retained without product mapping.
bathtub:34229IN-0,BATHTUB,bathtub,34229IN-0,true,explicit_catalogue,1.0,wall_mount,true,Role supported by category=Basin Area; subcategory=Wall Mount Basin.
basin:C5,BASIN,basin,C5,true,explicit_catalogue,1.0,,true,Role supported by category=Basin Area; subcategory=Wall Mount Basin.
basin:C5,BASIN,required_component,inRiver_558305,true,kohler_api,1.0,,false,Explicit required_components reference; unresolved references are retained without product mapping.
basin:C5,BASIN,required_component,inRiver_1730109,true,kohler_api,1.0,,false,Explicit required_components reference; unresolved references are retained without product mapping.
bathtub:25317IN-0,BATHTUB,bathtub,25317IN-0,true,explicit_catalogue,1.0,wall_mount,true,Role supported by category=Basin Area; subcategory=Wall Mount Basin.
bathtub:25317IN-0,BATHTUB,required_component,inRiver_558305,true,kohler_api,1.0,,false,Explicit required_components reference; unresolved references are retained without product mapping.
bathtub:25317IN-0,BATHTUB,required_component,inRiver_1730109,true,kohler_api,1.0,,false,Explicit required_components reference; unresolved references are retained without product mapping.
basin:C64,BASIN,basin,C64,true,explicit_catalogue,1.0,,true,Role supported by category=Basin Area; subcategory=Wall Mount Basin.
basin:C64,BASIN,required_component,inRiver_1482653,true,kohler_api,1.0,,false,Explicit required_components reference; unresolved references are retained without product mapping.
basin:C64,BASIN,required_component,inRiver_1730109,true,kohler_api,1.0,,false,Explicit required_components reference; unresolved references are retained without product mapping.
basin:C62,BASIN,basin,C62,true,explicit_catalogue,1.0,,true,Role supported by category=Basin Area; subcategory=Wall Mount Basin.
basin:C62,BASIN,required_component,inRiver_1482653,true,kohler_api,1.0,,false,Explicit required_components reference; unresolved references are retained without product mapping.
basin:C62,BASIN,required_component,inRiver_1730109,true,kohler_api,1.0,,false,Explicit required_components reference; unresolved references are retained without product mapping.
